epoch,accuracy,loss,val_accuracy,val_loss
67,0.9932226,0.019796819881432587,0.9901784658432007,0.016785314306616783
68,0.99326307,0.019640999577111667,0.9901055693626404,0.024782661348581314
69,0.99333346,0.019589845473981567,0.9877269268035889,0.020809384062886238
70,0.9931919,0.019820543316503365,0.9825217127799988,0.059105221182107925
71,0.99343705,0.018995096037785212,0.9904206395149231,0.02974434569478035
72,0.99335396,0.019312284162475005,0.9869588613510132,0.034088775515556335
73,0.9932681,0.019429972302168606,0.9910050630569458,0.030984453856945038
74,0.9934248,0.01924253205458323,0.9911999702453613,0.023352915421128273
75,0.9936352,0.018412670348253515,0.9917060732841492,0.018968772143125534
76,0.993602,0.018498510329259768,0.9925899505615234,0.02601713314652443
77,0.99374235,0.018081902857455943,0.9914527535438538,0.027544863522052765
78,0.99373585,0.01809259049801363,0.9914343953132629,0.02419234998524189
79,0.99358,0.018604358627150454,0.9830223917961121,0.05636128783226013
80,0.99370974,0.017959716295202575,0.9917713403701782,0.0193544439971447
81,0.99383205,0.01789403228710095,0.9889612793922424,0.0654773861169815
82,0.9937845,0.018372401864164407,0.9896345734596252,0.021425796672701836
83,0.9939192,0.017543100741588408,0.9911569356918335,0.032301370054483414
84,0.99387246,0.017805592467387516,0.9907093644142151,0.022274935618042946
85,0.9938963,0.017880477373384766,0.9913862943649292,0.029846899211406708
86,0.99405557,0.017127955798059702,0.9902034997940063,0.04752364009618759
87,0.9940375,0.01731308705897795,0.9916670322418213,0.03874879702925682
88,0.99434894,0.01610289128083322,0.9906690716743469,0.04311491921544075
89,0.99422896,0.016525705500195425,0.991689920425415,0.013698389753699303
90,0.99414223,0.01712897475808859,0.9923078417778015,0.03679880127310753
91,0.99427223,0.01667970238874356,0.9851446151733398,0.06956973671913147
92,0.9943095,0.01632002346838514,0.9895258545875549,0.021577930077910423
93,0.99418414,0.01681199740204546,0.9916409850120544,0.018379349261522293
94,0.9942151,0.01683041529936923,0.9915946125984192,0.019021853804588318
95,0.99435824,0.016026922336055172,0.9859374761581421,0.025607559829950333
96,0.99439675,0.016196435545053747,0.9919632077217102,0.02477339655160904
97,0.9943368,0.016229110273222127,0.9930152893066406,0.01526144053786993
98,0.9943744,0.016191526502370834,0.9907939434051514,0.039474666118621826
99,0.9944641,0.01588280495877067,0.9922076463699341,0.03468472883105278
100,0.9943472,0.0163076243777242,0.9929723739624023,0.028104769065976143
101,0.99455464,0.015512918122112751,0.9891470670700073,0.027309702709317207
102,0.9944325,0.016059745175557003,0.988844633102417,0.025231363251805305
103,0.9943684,0.016129553731944826,0.9912293553352356,0.02992088533937931
104,0.99459594,0.015458766195095248,0.9915359616279602,0.012949422001838684
105,0.9945722,0.015458552973965804,0.9897343516349792,0.02161431685090065
106,0.9946715,0.015253301782326565,0.9897010326385498,0.021128196269273758
107,0.9944991,0.015692275928126442,0.9924203157424927,0.015189331024885178
108,0.99447,0.01590423250777854,0.9913716912269592,0.021398738026618958
109,0.9945206,0.015700950815031926,0.9926955103874207,0.04249665513634682
110,0.99459666,0.01549719262143804,0.9932178854942322,0.02008402720093727
111,0.994853,0.014705136169989903,0.990741491317749,0.027646707370877266
112,0.99469954,0.015137127248777284,0.9902838468551636,0.025727158412337303
113,0.9945986,0.015330534138613277,0.9931812286376953,0.016281796619296074
114,0.9947766,0.014924395249949561,0.9919807314872742,0.02528904750943184
115,0.9949609,0.01435117830729319,0.9930703043937683,0.05961281433701515
116,0.9948642,0.01450773991851343,0.9927211999893188,0.028408922255039215
117,0.994744,0.01484554602454106,0.9904664754867554,0.019835472106933594
118,0.9945468,0.01570505800967415,0.9934159517288208,0.012190508656203747
119,0.9947069,0.015201666247513559,0.9880022406578064,0.071981281042099
120,0.9948603,0.014480962273147371,0.9909073114395142,0.052990835160017014
121,0.99484885,0.014613068667757842,0.9931380152702332,0.01470224279910326
122,0.99494314,0.014158533016840617,0.9930218458175659,0.014138246886432171
123,0.9949537,0.01434231446021133,0.9927852153778076,0.010407631285488605
124,0.99484015,0.014822475436247057,0.9921078085899353,0.016778167337179184
125,0.99482673,0.014844649109161563,0.9937411546707153,0.016832154244184494
126,0.99503934,0.014060624699211783,0.9867279529571533,0.10324853658676147
127,0.9949323,0.014335591594378154,0.9900772571563721,0.028028976172208786
128,0.9951637,0.013602121557212538,0.9921336770057678,0.030014226213097572
129,0.99489886,0.014462763371153011,0.9931935667991638,0.016054145991802216
130,0.9952234,0.01342675176759561,0.993601381778717,0.0403449647128582
131,0.9951493,0.01359476645787557,0.9914689064025879,0.03797900304198265
132,0.9950588,0.013979741123815377,0.9914295077323914,0.012968289665877819
133,0.9950327,0.01400670035638743,0.9923558831214905,0.02298208698630333
134,0.9947169,0.015419794220684303,0.9918583035469055,0.04100703075528145
135,0.995072,0.013956071198400524,0.9919642210006714,0.06717666983604431
136,0.9950831,0.013866896130558517,0.9929289817810059,0.04838744178414345
137,0.9951222,0.013848844744885961,0.9915612936019897,0.017879627645015717
138,0.99502456,0.01408014100872808,0.9931290149688721,0.016912521794438362
139,0.9951734,0.013416548440646794,0.9901388883590698,0.034772224724292755
140,0.9951794,0.013613199308100675,0.991958498954773,0.03877357393503189
141,0.99512386,0.013685249806278282,0.9940456748008728,0.01670464128255844
142,0.99522185,0.013340485696163442,0.9844390749931335,0.03162362799048424
143,0.99512017,0.013886369464712011,0.9940204620361328,0.018142562359571457
144,0.99529386,0.013297619934504231,0.9917246699333191,0.012481928803026676
145,0.99507916,0.013849202077835798,0.9922959804534912,0.037263739854097366
146,0.9951163,0.01383382398635149,0.9937352538108826,0.017035767436027527
147,0.995225,0.013703408268176847,0.9930418133735657,0.01613447442650795
148,0.9951771,0.013717567139408655,0.9894466996192932,0.033154118806123734
149,0.9951765,0.01350810702683197,0.9933415055274963,0.012955857440829277
150,0.99532914,0.01316773208996488,0.9932317733764648,0.03972411900758743
151,0.9951921,0.013506587920710444,0.9927932024002075,0.028130335733294487
152,0.9953874,0.01286318561890059,0.9916223883628845,0.022538458928465843
153,0.9953192,0.013118824254100521,0.9934977293014526,0.01687893457710743
154,0.99541414,0.01278294060482747,0.991486132144928,0.01681574061512947
155,0.995138,0.013743636845093634,0.992527425289154,0.042180489748716354
156,0.9952706,0.013255788975705703,0.9933118224143982,0.0509125217795372
157,0.9954874,0.012488182390936547,0.9933630228042603,0.029349472373723984
158,0.9953023,0.013259193694425953,0.9922359585762024,0.01284426636993885
159,0.9953806,0.012916735699400305,0.9931855797767639,0.015420381911098957
160,0.99541205,0.012971967174154189,0.9932437539100647,0.023803673684597015
161,0.99543566,0.012745537727864253,0.9934678673744202,0.009454756043851376
162,0.99545485,0.012916007006747856,0.993671178817749,0.013463147915899754
163,0.99530625,0.013620455294019645,0.9936932325363159,0.02512972429394722
164,0.9953628,0.013100104002902905,0.992677628993988,0.018788140267133713
165,0.9953743,0.01287368884206646,0.9913262128829956,0.04136715829372406
166,0.9955551,0.012290594364619918,0.9935300350189209,0.010663975030183792
167,0.99544144,0.012719969311729074,0.9928364753723145,0.017480965703725815
168,0.99562526,0.012130164577522211,0.9863454699516296,0.10160526633262634
169,0.9954889,0.013124416354629728,0.9929883480072021,0.021114865317940712
170,0.99555033,0.012317266346265872,0.9929352402687073,0.016328172758221626
171,0.99545234,0.012734767478994198,0.9935224056243896,0.014660000801086426
172,0.99550635,0.012361124975399838,0.9930177330970764,0.038790639489889145
173,0.99530417,0.013731784207953348,0.9933196306228638,0.016082463786005974
174,0.9955002,0.012526777205574843,0.9931920170783997,0.013518290594220161
175,0.9955544,0.012430393851051729,0.9934026002883911,0.015790047124028206
176,0.9954331,0.012902500345889065,0.988840639591217,0.03206091374158859
177,0.9955056,0.012399223276103537,0.99306321144104,0.02520950511097908
178,0.9956463,0.012005251506343484,0.9928189516067505,0.016746854409575462
179,0.99535984,0.013071149303060439,0.9918769001960754,0.025383686646819115
180,0.99551344,0.012443103258394532,0.9930487871170044,0.031232861801981926
181,0.995592,0.012305662361904978,0.9928147792816162,0.047791000455617905
182,0.99582523,0.01155636384565797,0.9928163290023804,0.017247335985302925
183,0.9955588,0.01230988304855095,0.9936208128929138,0.050799909979104996
184,0.995744,0.011683702303303612,0.9896673560142517,0.04479149356484413
185,0.9955877,0.012201527283630437,0.9939411282539368,0.009219769388437271
186,0.99563473,0.01211994158414503,0.9942286610603333,0.02385382167994976
187,0.9956926,0.012070993509971433,0.9939133524894714,0.05023961886763573
188,0.99552536,0.012565220581988494,0.9921090006828308,0.06486731022596359
189,0.9958277,0.011511773347026771,0.9916673898696899,0.028583921492099762
190,0.995693,0.011893506053214271,0.9941086769104004,0.01018410176038742
191,0.99578243,0.011606529572357733,0.9938657879829407,0.0271694865077734
192,0.9957107,0.011860935850482849,0.9937613010406494,0.013936790637671947
193,0.9958443,0.011473749453822771,0.9912510514259338,0.030828658491373062
194,0.99556065,0.012424377610699998,0.9936072826385498,0.04379548132419586
195,0.9957058,0.011802638156546487,0.9937687516212463,0.012834805995225906
196,0.9957288,0.01191944727777607,0.9936996698379517,0.014160268008708954
197,0.995881,0.01126803260607024,0.9920505285263062,0.023829111829400063
198,0.99566853,0.012169975337261956,0.9936810731887817,0.022175995633006096
199,0.99556273,0.012247335564138161,0.9912810921669006,0.011075576767325401
